Tenure,Active_Member,Products_Number,Balance,Complain
3,0,2,0.0,0
6,1,1,143350.41,1
3,1,1,130931.83,0
4,0,1,137851.31,1
6,0,2,0.0,0
5,1,1,0.0,0
8,1,1,0.0,1
1,1,1,140614.15,0
3,1,1,118680.57,0
7,1,1,122917.69,0
0,0,2,0.0,0
5,1,2,131754.11,0
8,1,2,0.0,0
6,1,2,0.0,0
9,0,1,119948.09,1
1,0,1,0.0,1
0,1,2,0.0,0
6,0,2,0.0,0
3,1,1,97266.1,0
10,0,1,113690.83,0
6,0,2,99056.22,1
8,1,2,0.0,0
7,1,1,116338.68,0
6,1,1,97339.99,0
3,1,2,0.0,0
1,1,2,137592.31,1
6,0,2,108760.27,1
3,1,2,128770.88,0
2,0,2,0.0,0
1,1,1,44054.84,0
2,0,1,119657.53,1
7,0,2,108797.63,0
2,0,2,0.0,0
1,0,1,102025.32,1
9,0,2,122446.61,0
7,1,2,158786.67,0
3,1,1,125689.29,0
1,1,1,154640.41,0
4,0,1,146710.76,1
7,1,1,136709.35,1
5,1,2,129305.09,0
10,0,2,0.0,0
10,1,2,0.0,0
0,1,2,82844.33,0
2,1,2,0.0,0
0,0,2,0.0,0
10,1,1,76692.22,0
7,0,1,117715.84,0
8,1,1,87105.32,0
6,0,1,0.0,1
2,1,1,69311.16,0
9,1,2,0.0,0
10,1,2,66948.67,0
9,1,2,0.0,0
2,1,2,128410.71,0
3,0,1,99897.53,0
3,1,1,0.0,0
6,0,1,152622.34,0
8,0,2,0.0,0
4,1,2,138227.19,0
2,1,1,111395.53,0
7,0,1,84386.57,0
3,1,2,0.0,0
5,0,2,174673.65,0
3,0,2,0.0,0
5,1,2,109019.65,0
1,0,1,107906.75,1
7,0,1,128914.97,1
9,1,1,111179.83,0
8,0,1,124099.13,0
9,1,1,122471.09,0
3,1,2,134692.4,0
4,1,1,123816.5,0
3,1,1,106288.54,0
7,0,2,127723.25,1
2,1,1,145843.82,1
2,0,1,148200.72,0
2,0,1,104145.65,0
8,0,1,142755.25,0
3,0,1,81245.79,1
3,0,2,168560.46,0
8,0,1,0.0,0
2,1,2,132193.94,0
9,1,1,0.0,0
8,0,1,139330.1,0
0,1,2,0.0,0
5,0,2,0.0,0
2,1,1,134571.5,0
2,0,2,143829.2,1
7,0,2,0.0,0
8,1,1,133444.97,0
4,0,2,104753.84,1
2,0,1,116574.84,1
10,1,2,0.0,0
9,1,1,176914.8,0
8,1,2,68348.18,0
9,1,2,0.0,0
2,1,2,56726.83,0
3,1,1,65269.23,1
6,1,1,66220.17,0
9,0,1,0.0,1
8,0,1,96147.55,0
4,0,2,0.0,0
2,0,1,0.0,1
8,1,1,145330.43,0
3,1,2,0.0,0
4,1,2,124192.28,0
7,1,1,111288.18,1
7,0,1,107805.67,0
5,0,1,103700.69,1
1,1,2,0.0,0
0,1,1,0.0,0
3,1,1,87739.08,0
0,1,1,133313.34,0
10,1,1,0.0,0
7,1,1,154902.66,0
0,0,2,0.0,0
6,0,1,112595.85,1
3,1,1,119695.75,0
7,0,1,0.0,1
7,1,2,0.0,0
8,1,2,152614.51,0
7,0,2,131647.01,0
6,0,2,96654.72,0
3,1,1,137583.04,0
3,1,2,62717.84,0
9,1,1,95377.13,0
1,1,2,135936.1,0
5,1,3,161591.11,0
8,1,1,142382.03,0
2,1,2,0.0,0
9,1,2,0.0,0
6,1,1,127043.09,0
3,1,1,0.0,0
4,1,2,78885.88,0
8,0,1,95922.9,1
8,0,2,0.0,0
3,1,1,91711.59,0
10,1,2,110031.09,0
5,1,2,81210.72,0
5,1,1,122947.92,0
1,0,1,182065.85,0
0,0,1,0.0,1
2,0,2,69974.66,1
10,0,2,123711.73,1
6,0,1,76495.04,0
9,0,2,0.0,0
9,1,2,0.0,0
1,0,1,121874.89,1
6,1,2,0.0,0
6,0,1,188455.19,1
0,0,2,99045.93,0
8,1,1,0.0,0
2,0,2,205770.78,0
0,0,1,79340.95,0
9,1,2,138456.03,0
7,1,2,0.0,0
2,1,2,101099.9,0
5,1,2,0.0,0
8,0,1,109219.83,0
1,1,2,123276.69,1
10,1,1,113034.31,0
1,0,2,0.0,0
6,1,2,129548.5,0
4,1,1,74812.84,0
7,0,2,0.0,0
1,0,2,0.0,1
3,0,2,153538.13,0
9,1,2,0.0,0
10,1,2,0.0,0
0,1,1,155619.36,0
10,1,2,159693.9,0
3,1,1,171653.17,0
2,1,2,47685.47,0
4,1,2,0.0,0
5,0,1,0.0,1
6,1,1,123692.0,0
1,1,2,148853.29,0
2,1,1,133161.95,0
6,0,2,143221.35,0
9,1,2,0.0,0
1,0,3,0.0,1
6,0,2,0.0,0
9,0,2,126265.88,0
5,0,1,0.0,0
8,1,1,112713.34,0
5,1,1,141173.03,0
7,1,2,0.0,0
6,0,2,0.0,0
5,1,1,118866.36,0
2,1,2,0.0,0
7,1,2,0.0,0
5,0,2,92316.31,1
1,0,1,122185.53,1
4,0,1,123345.85,0
4,0,2,73070.18,0
7,0,2,0.0,0
1,0,1,95120.59,0
8,0,1,102800.65,0
7,1,1,97072.42,0
6,1,1,132876.55,0
6,1,2,0.0,0
2,0,2,0.0,0
3,0,1,0.0,1
2,0,1,0.0,0
10,0,2,51962.91,0
6,0,1,98759.89,0
2,1,1,156570.86,0
1,1,1,0.0,1
1,0,1,159024.71,1
1,1,1,73493.17,1
8,1,2,0.0,0
6,0,1,69617.36,0
5,0,2,136526.26,0
3,1,1,113736.27,0
1,0,1,106723.28,1
10,1,1,138847.9,0
0,0,2,0.0,0
2,1,2,107868.14,0
3,0,2,96926.12,0
7,0,1,77599.23,0
5,1,1,178787.54,0
5,1,2,0.0,0
3,1,2,129668.43,0
6,1,2,146178.13,0
8,0,2,0.0,0
4,0,2,0.0,0
2,1,2,154763.21,0
3,1,1,116251.24,1
6,1,2,0.0,0
0,0,2,100954.88,0
4,0,2,124620.01,1
4,1,2,0.0,0
9,0,1,112701.04,0
8,1,1,84692.5,0
2,0,1,108204.52,1
6,1,1,86449.39,0
10,1,1,0.0,0
5,1,1,73194.99,0
7,0,1,124593.23,0
2,1,1,119655.77,1
3,1,2,121765.37,0
4,0,1,110837.73,0
10,1,1,99835.17,0
2,0,2,91057.37,0
7,0,2,0.0,0
7,0,1,149400.27,0
9,0,1,89111.63,0
1,1,2,132527.9,0
9,0,1,114997.42,0
6,0,1,161798.53,0
2,1,2,96129.32,0
3,0,2,0.0,0
5,0,2,133050.97,0
8,1,2,120124.35,0
8,0,2,0.0,0
5,0,1,133705.74,0
9,0,2,0.0,0
7,0,2,0.0,0
4,0,1,152805.05,0
1,1,3,151701.45,1
1,1,2,0.0,0
5,1,1,112465.06,0
6,0,1,156007.09,0
3,0,3,132405.52,1
5,0,1,142662.68,0
8,1,2,102603.3,0
9,0,2,0.0,0
1,0,2,0.0,0
6,1,2,105000.85,1
5,1,2,0.0,0
1,0,1,69518.95,0
8,1,2,126145.54,0
4,1,1,138937.35,1
10,0,1,113581.98,0
1,0,1,112572.39,0
10,0,2,114514.71,1
2,1,2,0.0,0
10,1,2,0.0,0
2,0,1,84906.45,0
2,1,1,126816.18,0
1,1,2,105249.76,0
2,0,2,0.0,0
5,0,1,109387.9,0
3,0,1,122478.51,1
8,1,2,137732.23,0
2,1,1,157866.77,0
6,1,1,0.0,0
3,0,1,136789.14,1
1,1,2,0.0,0
10,1,1,144684.03,0
9,1,1,107065.31,0
8,1,1,91301.72,0
4,0,2,207034.96,1
8,1,2,0.0,0
8,1,1,0.0,0
3,1,1,0.0,1
6,0,2,0.0,0
5,1,2,0.0,0
6,1,2,0.0,0
9,0,2,0.0,0
8,1,2,92472.1,0
1,0,2,0.0,0
10,1,2,127738.75,0
5,0,2,101242.98,0
4,1,2,92599.55,0
10,1,2,0.0,0
1,0,4,0.0,1
6,0,1,82373.94,1
4,0,1,141356.47,0
9,0,1,0.0,1
3,1,2,72664.0,0
3,0,2,123365.34,0
5,0,1,121898.58,0
6,1,1,0.0,0
3,0,3,103696.97,1
2,0,2,0.0,0
1,1,2,74129.18,1
9,0,1,0.0,0
3,0,1,185379.02,0
1,0,1,118087.68,1
8,1,1,109402.13,0
7,0,1,130367.87,1
2,0,2,108410.87,0
2,0,2,90408.16,0
6,1,2,90425.15,0
6,0,1,140094.59,1
9,1,2,0.0,0
6,1,1,95439.4,1
6,0,2,204017.4,0
9,0,2,0.0,0
3,0,1,137115.16,1
5,0,2,134740.19,0
5,0,2,0.0,0
4,1,1,98955.87,0
9,0,2,49157.09,0
1,0,1,130240.33,0
1,1,3,108019.27,1
4,0,1,126725.25,1
5,1,1,96693.66,0
7,1,1,129810.6,0
8,0,1,156652.13,1
9,0,1,0.0,1
4,1,1,130661.96,0
8,1,2,0.0,0
6,0,2,0.0,0
3,0,1,130747.1,0
6,1,1,106629.49,0
3,1,1,112029.83,0
7,1,1,130575.26,0
4,1,1,96679.71,0
0,0,2,0.0,0
6,0,1,171740.69,0
1,0,2,0.0,0
9,1,1,100116.67,1
2,1,1,120596.93,0
1,1,2,0.0,0
2,1,2,95984.69,0
1,1,1,142557.11,0
5,0,2,0.0,0
2,1,2,0.0,0
6,0,1,143644.16,1
6,1,1,132129.72,0
0,0,2,0.0,1
2,0,1,183555.24,1
2,1,2,91902.56,0
6,1,1,156218.19,0
5,0,3,93259.57,1
2,1,2,168085.38,0
1,0,3,107714.74,1
6,0,2,117852.26,0
2,0,1,0.0,1
10,1,2,84474.62,0
3,0,2,0.0,0
6,1,2,126803.34,0
0,0,2,0.0,0
10,0,1,68806.84,0
3,0,1,115141.18,0
2,1,2,0.0,0
6,1,1,90723.36,0
2,1,2,151249.45,0
6,1,2,0.0,0
9,0,1,94752.49,1
6,0,1,0.0,1
7,0,1,0.0,0
5,1,3,132084.66,1
5,1,2,0.0,0
2,1,2,0.0,0
2,1,1,45472.28,1
1,0,1,0.0,0
10,0,2,130229.71,1
9,0,1,123948.85,0
6,1,1,127415.85,1
8,0,1,110067.71,1
4,1,1,65521.2,0
5,1,2,0.0,0
5,1,2,0.0,0
3,1,2,155736.42,0
4,0,2,0.0,0
3,1,2,118307.57,0
6,1,1,0.0,0
7,0,2,103099.17,0
1,1,2,0.0,0
6,0,1,125789.69,1
4,1,1,109646.83,0
1,1,1,127187.86,0
6,1,1,0.0,0
1,0,1,0.0,0
4,1,1,130385.82,0
1,1,1,107787.47,0
1,1,2,99325.04,0
9,0,1,0.0,0
7,1,1,123764.95,0
8,0,1,128264.03,1
7,1,1,86006.21,0
8,0,2,57068.43,0
5,1,2,103607.24,0
1,1,1,99004.24,0
2,1,2,0.0,0
3,0,3,147386.72,1
6,0,1,93608.28,1
2,1,2,0.0,0
9,0,1,119496.87,0
7,0,1,0.0,0
2,0,2,0.0,0
6,1,2,0.0,0
5,0,1,152885.77,0
4,1,2,99607.37,0
4,0,1,137003.68,0
3,1,1,122831.58,1
2,0,2,99811.44,0
8,0,2,154712.58,0
8,1,1,0.0,0
7,1,1,147687.24,0
2,1,2,0.0,0
3,0,1,127009.83,0
1,1,1,124737.96,1
0,0,2,179356.28,1
8,1,2,0.0,0
1,0,3,127320.36,0
0,1,1,125175.58,0
6,0,2,186788.96,0
3,1,1,148556.74,0
8,0,1,128644.46,0
7,1,2,127476.73,0
9,1,1,159561.93,0
1,1,1,112419.92,0
8,1,2,129991.76,0
5,1,1,0.0,0
2,1,2,0.0,0
3,0,1,0.0,1
6,1,2,89175.06,0
3,0,2,0.0,1
5,0,2,162390.52,0
3,0,1,190353.08,0
8,0,2,0.0,0
2,0,2,0.0,0
10,1,1,139180.97,0
8,0,1,114435.47,0
5,1,1,149950.19,0
4,0,1,126115.6,0
7,1,1,111396.97,0
3,0,1,115007.08,0
6,1,1,102141.9,0
3,0,1,133686.52,1
9,1,2,120879.73,0
5,0,1,0.0,1
10,1,1,82321.88,0
4,0,2,0.0,0
5,1,2,116474.28,0
3,0,1,132352.69,0
4,0,1,182491.57,0
6,1,2,0.0,0
2,1,2,120787.18,0
3,0,2,130181.47,0
5,1,2,88348.43,0
6,1,2,0.0,0
2,1,2,146186.28,0
7,0,1,0.0,1
0,1,1,104488.17,0
4,0,2,109196.67,0
7,0,1,80538.56,1
4,1,2,109026.8,0
2,1,1,61319.63,0
9,1,2,0.0,0
2,1,2,0.0,0
6,0,1,177822.03,1
4,0,1,110939.3,1
7,1,1,165413.43,0
1,1,1,77805.66,0
3,0,2,0.0,0
3,0,2,175575.95,1
3,0,1,124197.22,0
3,0,2,0.0,0
10,0,1,160132.75,0
7,0,2,70258.88,0
4,1,2,162657.64,0
0,0,1,132217.45,1
9,0,2,148042.97,0
4,1,1,92855.02,0
9,0,1,129289.98,1
9,1,1,100252.18,0
3,1,2,107592.89,0
3,1,1,113096.41,0
7,1,2,0.0,0
7,0,2,149940.04,0
8,1,1,121438.58,1
9,0,2,0.0,0
2,1,1,0.0,1
3,1,2,148874.01,0
0,1,1,68138.37,0
5,1,1,110080.3,0
7,1,2,0.0,0
5,1,2,114268.85,0
6,0,1,117412.35,0
6,1,2,0.0,0
9,0,2,0.0,0
1,0,2,35549.81,0
9,1,2,0.0,0
7,1,3,136492.92,1
3,1,1,123675.69,0
1,0,1,139532.34,0
1,1,1,178713.98,0
5,0,2,0.0,0
1,0,1,89086.31,0
3,0,1,96143.47,0
5,1,1,32197.64,0
7,1,2,0.0,0
4,0,2,0.0,0
10,1,2,0.0,0
6,0,2,0.0,0
0,0,1,140306.38,1
1,0,2,0.0,0
8,0,2,0.0,0
2,1,2,74483.97,0
7,1,2,0.0,1
0,0,1,0.0,0
8,1,2,152303.66,0
5,0,1,159904.79,0
1,0,3,0.0,0
1,0,1,99557.94,0
5,0,1,116886.59,0
9,1,2,142188.2,0
3,0,2,149961.99,0
8,1,2,0.0,0
2,0,1,0.0,0
7,1,2,0.0,0
8,1,1,28649.64,0
4,0,2,81025.6,0
1,1,2,0.0,0
3,0,1,152462.79,0
10,1,1,0.0,0
7,0,1,155519.59,0
1,1,1,118851.05,0
9,0,2,92899.27,0
4,1,1,0.0,0
4,0,1,75263.7,0
1,1,1,147904.31,0
5,0,1,106640.5,0
4,1,1,90696.78,0
2,0,2,175509.8,0
6,1,2,0.0,0
7,0,2,0.0,0
2,0,2,114321.28,0
4,0,1,95560.04,1
5,1,3,88379.81,1
7,1,1,85915.52,0
3,1,1,72309.3,1
2,0,2,0.0,0
8,1,1,0.0,0
1,0,2,0.0,0
3,1,3,0.0,1
4,0,1,0.0,1
3,1,1,133844.22,0
7,1,2,154872.08,0
9,0,2,0.0,0
6,0,1,116121.67,0
6,1,1,107104.5,1
6,0,1,71026.77,0
3,0,1,0.0,0
4,1,2,0.0,0
1,1,2,0.0,0
7,1,2,0.0,0
4,0,2,0.0,0
6,0,1,145644.05,0
7,0,1,129667.77,0
3,0,1,109341.87,0
1,1,2,0.0,0
5,1,2,0.0,0
6,0,2,0.0,0
3,1,1,87485.67,0
9,0,2,0.0,0
0,1,1,53369.13,0
9,1,2,0.0,0
5,0,1,146679.77,0
2,0,2,112499.42,0
2,0,1,48387.0,0
1,1,1,68079.8,0
4,1,1,160133.88,0
4,1,1,66190.33,0
10,1,2,0.0,1
4,0,1,123761.68,0
0,0,1,122325.58,1
9,0,2,0.0,0
1,1,1,138912.17,0
0,1,2,0.0,0
7,0,2,128524.19,0
3,0,2,0.0,0
3,0,2,0.0,0
9,0,1,132934.89,1
3,1,3,150805.17,1
3,1,2,0.0,0
9,1,3,0.0,0
7,0,3,165969.26,1
2,1,3,124495.98,1
1,1,1,141559.5,1
2,0,1,114756.14,0
6,1,2,0.0,0
7,0,2,155393.98,1
6,1,1,0.0,1
1,0,2,128663.81,0
4,1,1,113522.64,0
3,0,2,0.0,0
3,1,2,0.0,0
8,0,1,79035.95,1
6,1,3,0.0,1
9,1,2,141918.09,0
9,0,2,107944.33,0
7,1,2,0.0,0
1,0,1,120043.13,1
10,1,1,125191.69,1
1,0,2,96399.31,0
2,1,2,0.0,0
7,1,2,76961.6,0
7,0,1,98675.74,1
1,1,2,126817.13,1
3,0,1,121394.42,0
5,0,1,106059.4,1
2,0,2,112755.34,0
4,0,2,0.0,0
7,0,3,0.0,1
7,1,2,145400.69,0
3,0,1,72647.64,1
4,1,2,0.0,0
6,1,2,96340.81,1
6,1,1,0.0,1
8,1,2,124450.36,0
2,0,2,113877.23,0
3,1,2,0.0,0
5,0,2,148667.81,0
3,1,2,0.0,0
4,1,2,111065.93,0
0,0,1,0.0,0
8,0,1,158697.61,0
4,0,1,0.0,1
6,0,2,0.0,0
0,1,2,90044.32,1
10,1,1,84651.79,0
3,0,1,102128.27,1
9,0,1,148846.39,1
10,1,1,154953.94,0
0,0,1,108883.29,0
4,0,3,112070.86,1
6,1,1,131354.39,1
7,0,2,132746.2,1
8,1,2,0.0,0
8,0,2,125211.55,0
1,1,2,0.0,1
6,0,1,139422.37,1
4,1,2,0.0,0
5,1,2,157099.47,0
3,0,2,0.0,0
5,1,1,83600.24,0
2,0,1,0.0,0
4,0,2,81795.74,0
9,1,1,129378.32,0
9,0,1,0.0,0
7,1,2,0.0,0
9,0,1,99339.0,1
7,0,2,0.0,0
6,1,2,74430.1,0
3,1,1,91241.85,0
2,1,1,99092.45,0
5,0,2,0.0,0
2,0,2,100062.16,0
6,1,1,98723.67,0
9,1,1,0.0,0
6,0,1,128760.32,0
5,0,1,144772.69,1
4,0,1,0.0,1
2,1,1,71281.29,1
9,1,1,117035.89,0
1,0,2,0.0,0
0,0,2,3768.69,1
2,1,2,108913.84,0
2,1,2,101100.22,0
7,1,1,110615.47,0
8,1,1,152143.89,0
6,1,1,121797.09,1
5,1,1,109798.25,0
7,1,1,122403.24,1
3,1,1,145860.98,1
7,0,2,0.0,0
9,0,2,0.0,0
7,1,1,105086.74,1
2,1,1,114991.45,0
8,1,1,96769.04,0
5,0,2,0.0,0
4,0,2,0.0,0
5,1,1,132725.1,0
3,1,2,0.0,0
7,0,2,0.0,0
6,0,2,0.0,0
5,1,1,84557.82,0
1,1,2,93817.41,1
9,1,1,113913.53,0
5,1,2,140406.68,0
8,1,1,105229.34,0
1,1,3,0.0,1
9,0,1,137891.35,1
6,1,2,0.0,0
6,1,2,0.0,0
9,0,1,165252.52,0
8,0,2,0.0,0
4,1,2,0.0,0
7,1,2,0.0,0
5,1,3,122034.4,1
7,0,1,0.0,0
1,1,1,118962.58,0
2,0,1,0.0,1
4,1,2,71379.53,0
2,0,1,171178.25,1
9,0,1,131307.11,0
3,1,2,0.0,0
5,0,2,87099.85,0
5,1,2,183135.39,0
0,1,2,0.0,0
10,0,3,0.0,1
3,1,2,0.0,0
6,1,2,0.0,0
4,1,1,72535.45,0
2,0,2,128137.42,1
9,0,2,0.0,0
0,1,2,115915.53,1
0,1,2,0.0,0
2,0,2,0.0,0
5,1,1,107000.49,0
10,0,2,0.0,0
2,0,2,0.0,0
9,0,1,152806.74,0
3,0,1,92887.06,1
7,1,2,0.0,0
6,1,2,114940.67,1
0,1,2,140641.26,0
5,0,2,71816.74,1
7,1,2,0.0,0
5,0,1,165282.42,1
2,0,2,143145.87,0
9,1,2,114731.76,0
9,0,3,113909.69,1
2,0,1,116695.27,0
4,0,1,0.0,1
3,1,2,0.0,0
1,1,2,0.0,0
7,0,2,93978.96,0
2,1,2,121968.11,0
2,0,1,97324.91,0
6,0,2,0.0,0
8,1,2,0.0,0
2,1,2,0.0,0
3,0,1,145155.37,1
5,0,1,137222.77,0
9,1,2,0.0,0
5,1,2,114268.22,0
2,1,2,0.0,0
2,0,1,0.0,0
8,0,1,150490.32,1
9,0,2,160858.13,0
5,1,1,170288.38,0
4,1,1,111568.01,0
7,0,1,83889.03,0
0,1,2,171982.95,0
4,0,2,0.0,0
8,1,2,137624.4,0
3,0,1,121159.65,1
7,1,2,0.0,0
1,1,2,0.0,0
3,0,1,91184.01,0
8,0,2,0.0,0
1,1,1,144027.8,1
6,1,2,0.0,0
8,1,1,140170.61,0
1,1,1,62092.9,0
3,1,1,0.0,0
4,0,2,0.0,0
9,0,1,0.0,0
2,0,1,103516.87,0
1,0,3,0.0,1
2,0,2,0.0,1
8,1,2,0.0,0
6,1,2,0.0,0
2,1,1,85162.26,1
8,0,1,143061.88,0
6,1,2,0.0,0
5,0,2,137388.01,0
1,1,1,137712.01,0
7,0,2,106901.42,0
5,1,2,105603.21,0
8,1,2,150679.71,0
4,1,2,108300.27,1
7,1,2,52016.08,0
7,0,1,60515.13,0
2,0,2,158584.28,0
2,0,2,118812.5,0
4,0,1,0.0,0
8,1,2,0.0,0
1,0,1,91219.29,1
7,0,2,0.0,0
1,1,1,76318.64,0
4,0,1,0.0,0
3,1,1,0.0,1
1,1,1,111432.13,0
10,0,1,150148.51,0
7,1,1,38550.06,0
5,0,1,119013.86,0
0,1,2,111213.64,0
5,1,1,71097.23,0
10,1,1,109632.85,0
7,0,1,148368.02,1
1,0,1,148600.91,1
10,0,1,71083.98,0
9,0,1,139625.34,1
4,0,1,0.0,1
9,1,1,0.0,0
0,1,2,81564.1,0
9,1,2,0.0,0
7,1,1,124540.28,0
2,0,1,133616.39,0
10,0,2,101648.5,0
8,1,1,124281.84,0
4,1,2,0.0,0
0,0,2,0.0,0
9,0,2,183613.66,0
1,1,1,136186.44,1
10,0,1,137682.68,0
4,1,1,106005.54,0
6,0,1,152310.55,0
2,0,2,0.0,0
1,1,1,134446.04,0
2,1,1,142289.28,0
6,1,2,0.0,0
6,0,1,0.0,1
9,0,2,149003.76,0
2,1,2,131341.46,0
7,0,1,77919.78,0
7,1,2,0.0,0
10,1,4,108309.0,1
6,1,1,0.0,0
9,0,2,0.0,0
7,1,1,115462.02,0
9,0,2,0.0,0
5,0,1,122739.1,1
2,0,2,0.0,0
3,1,2,113781.5,1
1,1,2,0.0,0
3,1,2,0.0,0
9,0,1,128284.45,1
8,0,1,120591.19,0
8,1,2,0.0,0
2,0,1,166968.28,1
7,0,2,0.0,0
8,1,2,0.0,0
5,1,2,0.0,0
2,0,2,71667.97,0
3,0,2,82729.47,0
1,1,2,0.0,0
8,0,2,0.0,0
1,0,2,0.0,0
3,1,2,129626.19,0
2,0,1,114035.39,0
1,0,1,151922.94,0
4,1,1,0.0,0
6,1,2,107751.68,0
6,0,2,0.0,0
6,1,2,101179.23,0
6,1,2,0.0,0
8,1,2,0.0,0
7,0,2,0.0,0
9,0,2,58571.18,0
8,0,1,153058.64,0
4,0,1,98270.34,0
1,1,1,130788.71,1
7,1,1,99165.84,1
4,0,2,0.0,0
3,1,2,0.0,0
4,0,2,115636.05,0
2,0,2,185932.18,0
2,1,2,72549.0,0
4,1,2,0.0,0
2,0,2,0.0,0
5,1,1,0.0,0
3,0,1,121890.06,1
2,1,1,99786.07,1
3,1,2,0.0,0
4,1,2,115084.53,0
6,1,2,0.0,0
9,0,1,127661.69,0
4,1,1,118907.6,1
6,0,2,77627.33,0
2,1,1,160625.17,0
8,0,2,0.0,0
10,0,1,124266.86,0
8,1,2,127974.06,0
3,1,2,0.0,0
2,0,1,0.0,1
3,1,2,104911.35,0
1,0,2,0.0,0
1,1,2,0.0,0
1,0,1,110646.54,0
5,1,2,0.0,0
6,0,2,126704.49,0
9,1,2,0.0,0
1,1,1,84560.04,0
9,0,2,0.0,1
2,0,1,129893.56,0
5,1,1,167385.81,0
6,1,2,0.0,0
4,1,1,105858.71,0
4,0,1,123070.89,1
1,1,1,0.0,0
2,1,2,0.0,0
1,0,2,0.0,0
1,1,2,125141.24,0
4,1,2,96173.17,0
5,1,2,0.0,0
2,0,2,0.0,0
8,1,2,0.0,0
9,0,2,127543.11,1
1,0,2,0.0,0
1,0,1,0.0,1
8,1,2,103101.56,1
7,0,1,126113.28,0
1,0,1,40488.76,0
10,0,2,137389.77,0
9,0,1,85146.36,0
5,1,1,129828.58,1
4,0,1,80214.36,1
2,1,2,0.0,0
1,0,1,141796.43,0
7,1,4,195238.29,1
6,0,1,111348.15,0
6,1,2,0.0,0
8,1,2,0.0,0
10,0,2,64404.26,0
9,1,1,154309.67,1
10,1,1,129431.36,0
5,1,1,134204.67,0
4,1,2,0.0,0
8,1,2,0.0,0
5,0,2,0.0,1
9,0,2,116711.06,0
9,0,2,0.0,0
0,1,1,54980.81,0
3,0,2,99773.85,0
7,0,2,101231.77,0
2,0,1,117070.21,0
8,0,2,73314.04,0
2,1,1,0.0,0
9,1,1,212314.03,0
3,0,2,136067.82,0
2,0,2,109052.04,0
2,1,1,79126.17,0
7,0,1,0.0,1
9,0,1,108308.0,1
3,0,2,102290.56,0
6,0,2,102025.08,0
2,1,1,113383.07,0
9,0,1,102541.1,0
5,0,2,0.0,0
6,0,2,0.0,0
6,0,1,109941.51,0
0,1,1,141749.68,0
5,1,2,0.0,0
2,0,1,0.0,0
7,0,2,85146.48,1
6,1,2,134066.1,0
8,0,2,0.0,0
4,1,1,0.0,0
7,0,1,87619.29,0
10,1,1,0.0,1
8,0,2,0.0,0
3,0,2,0.0,0
8,0,1,103409.16,1
7,1,1,123040.38,0
4,1,1,108128.52,0
8,1,2,169023.33,0
5,1,2,0.0,0
10,1,2,0.0,0
6,1,2,0.0,0
9,0,1,222267.63,1
10,0,1,144090.42,1
10,1,1,114835.43,0
2,0,2,0.0,0
3,1,1,145030.92,0
8,1,1,71240.3,0
5,1,1,138772.15,0
7,1,1,93617.07,0
8,1,2,0.0,0
4,1,2,0.0,0
9,1,2,74237.2,0
5,0,2,127421.78,1
8,0,2,61274.7,0
8,1,2,106486.66,0
10,1,2,73194.52,0
6,0,1,146498.76,1
1,0,2,0.0,0
2,1,1,0.0,0
8,0,2,0.0,0
5,0,1,120355.0,0
2,1,1,117265.21,0
4,1,2,0.0,0
7,0,1,0.0,1
3,1,1,109974.22,1
2,1,2,98009.13,0
10,1,1,0.0,0
8,1,1,0.0,0
10,1,1,171671.9,0
10,0,2,0.0,1
3,0,1,0.0,1
0,1,2,128213.96,1
8,1,2,116197.65,0
1,0,2,0.0,0
6,0,1,86607.39,0
10,0,2,0.0,0
5,0,1,98854.34,1
7,0,1,0.0,0
8,1,2,0.0,0
4,0,2,97338.19,0
6,1,2,0.0,0
9,0,2,0.0,0
6,0,2,131698.57,0
10,1,2,130110.45,0
9,0,2,0.0,0
1,0,2,165149.13,0
9,0,1,101707.8,0
3,1,1,105588.66,0
9,0,1,111336.89,1
7,1,1,78391.17,0
6,1,2,0.0,0
9,0,1,0.0,1
9,0,1,144326.09,1
1,1,2,101278.25,0
8,0,2,108711.57,0
1,1,1,108555.07,0
1,0,1,146781.24,0
2,1,2,0.0,0
8,0,1,0.0,0
9,1,2,0.0,0
2,1,2,0.0,0
8,1,2,103291.25,0
1,1,1,209490.21,1
2,0,3,0.0,1
2,1,2,0.0,0
8,0,1,0.0,0
5,0,2,0.0,0
4,0,2,0.0,0
9,1,1,149405.18,0
6,1,1,191665.21,1
7,0,1,0.0,0
6,1,1,135071.12,0
2,1,2,0.0,0
8,1,2,0.0,0
6,1,2,181804.34,0
3,1,2,47020.65,1
7,1,1,128518.98,1
5,1,2,142658.04,0
9,1,2,120150.39,0
7,1,1,81905.95,0
3,1,2,137998.2,0
8,0,1,123126.29,0
4,1,2,0.0,0
1,1,2,135645.29,1
7,1,2,122449.31,0
4,0,1,161766.87,0
3,1,2,0.0,0
10,1,1,123187.51,0
9,0,1,150956.71,0
6,0,1,105021.28,0
4,1,2,0.0,0
1,1,1,133204.91,0
6,1,2,0.0,0
9,1,2,115488.52,1
5,0,2,0.0,0
7,0,2,0.0,0
3,0,2,0.0,0
1,0,2,0.0,0
6,0,1,130565.02,1
2,0,1,91328.71,0
4,1,2,0.0,0
7,1,1,81310.34,0
3,0,1,107136.6,0
9,1,1,0.0,0
7,1,2,0.0,0
2,1,1,0.0,1
0,1,1,108477.49,1
1,1,2,144757.97,0
