credit_profile_key,credit_card_ownership,credit_score,credit_card_type
8591,1,771,SILVER
8592,0,678,GOLD
8593,1,719,GOLD
8594,0,610,GOLD
8595,1,722,GOLD
8596,1,758,GOLD
8597,0,709,DIAMOND
8598,1,634,GOLD
8599,1,678,GOLD
8600,1,633,GOLD
8601,1,710,PLATINUM
8602,0,640,GOLD
8603,0,656,DIAMOND
8604,1,551,SILVER
8605,0,786,SILVER
8606,1,561,SILVER
8607,1,807,DIAMOND
8608,0,602,DIAMOND
8609,1,727,DIAMOND
8610,1,678,PLATINUM
8611,1,730,SILVER
8612,1,596,DIAMOND
8613,1,686,PLATINUM
8614,0,684,PLATINUM
8615,1,797,GOLD
8616,1,658,GOLD
8617,1,653,GOLD
8618,1,641,DIAMOND
8619,1,656,GOLD
8620,1,750,PLATINUM
8621,0,768,GOLD
8622,1,568,PLATINUM
8623,1,706,PLATINUM
8624,1,430,SILVER
8625,1,745,DIAMOND
8626,0,747,PLATINUM
8627,0,657,SILVER
8628,0,639,GOLD
8629,0,704,DIAMOND
8630,1,651,PLATINUM
8631,1,706,GOLD
8632,0,632,DIAMOND
8633,1,751,DIAMOND
8634,0,767,PLATINUM
8635,0,741,SILVER
8636,1,651,GOLD
8637,1,601,SILVER
8638,1,520,DIAMOND
8639,0,626,GOLD
8640,1,811,SILVER
8641,0,730,DIAMOND
8642,0,604,PLATINUM
8643,1,499,PLATINUM
8644,0,754,DIAMOND
8645,0,716,DIAMOND
8646,0,636,DIAMOND
8647,1,470,DIAMOND
8648,1,444,PLATINUM
8649,1,809,GOLD
8650,1,850,PLATINUM
8651,1,637,GOLD
8652,1,512,GOLD
8653,0,774,GOLD
8654,1,641,SILVER
8655,1,586,GOLD
8656,1,611,GOLD
8657,1,660,PLATINUM
8658,0,532,PLATINUM
8659,0,557,PLATINUM
8660,1,730,PLATINUM
8661,0,535,SILVER
8662,0,773,DIAMOND
8663,1,510,DIAMOND
8664,1,539,PLATINUM
8665,1,690,GOLD
8666,1,821,SILVER
8667,1,687,SILVER
8668,1,557,GOLD
8669,0,532,DIAMOND
8670,1,540,DIAMOND
8671,1,705,GOLD
8672,1,542,SILVER
8673,1,706,SILVER
8674,1,765,PLATINUM
8675,1,529,PLATINUM
8676,1,714,GOLD
8677,1,582,GOLD
8678,1,609,GOLD
8679,0,518,SILVER
8680,1,791,DIAMOND
8681,1,747,SILVER
8682,1,565,SILVER
8683,1,735,GOLD
8684,0,697,GOLD
8685,1,813,SILVER
8686,1,772,PLATINUM
8687,1,606,GOLD
8688,0,667,DIAMOND
8689,1,637,PLATINUM
8690,0,542,GOLD
8691,1,762,DIAMOND
8692,0,698,SILVER
8693,1,850,SILVER
8694,1,621,DIAMOND
8695,0,671,SILVER
8696,1,775,SILVER
8697,1,504,PLATINUM
8698,1,751,PLATINUM
8699,0,691,GOLD
8700,1,841,SILVER
8701,1,709,DIAMOND
8702,1,673,GOLD
8703,0,541,DIAMOND
8704,1,661,GOLD
8705,1,784,GOLD
8706,1,742,DIAMOND
8707,0,850,SILVER
8708,1,443,PLATINUM
8709,1,778,PLATINUM
8710,1,529,SILVER
8711,1,678,DIAMOND
8712,1,516,PLATINUM
8713,1,469,SILVER
8714,0,786,PLATINUM
8715,1,703,SILVER
8716,0,579,PLATINUM
8717,0,565,PLATINUM
8718,1,443,PLATINUM
8719,1,589,SILVER
8720,1,691,PLATINUM
8721,0,711,GOLD
8722,1,775,DIAMOND
8723,1,621,DIAMOND
8724,1,350,GOLD
8725,1,668,PLATINUM
8726,1,633,SILVER
8727,1,697,GOLD
8728,1,734,PLATINUM
8729,0,434,PLATINUM
8730,1,646,PLATINUM
8731,0,764,DIAMOND
8732,0,727,DIAMOND
8733,0,724,SILVER
8734,0,749,GOLD
8735,1,706,DIAMOND
8736,0,728,PLATINUM
8737,0,636,SILVER
8738,1,634,DIAMOND
8739,0,627,DIAMOND
8740,0,518,PLATINUM
8741,0,687,PLATINUM
8742,1,622,SILVER
8743,1,693,SILVER
8744,0,450,SILVER
8745,1,664,PLATINUM
8746,1,663,PLATINUM
8747,0,660,SILVER
8748,1,579,PLATINUM
8749,1,655,PLATINUM
8750,1,683,PLATINUM
8751,1,655,DIAMOND
8752,1,575,GOLD
8753,1,574,SILVER
8754,1,795,PLATINUM
8755,0,776,DIAMOND
8756,1,707,SILVER
8757,1,705,SILVER
8758,0,678,SILVER
8759,1,663,PLATINUM
8760,1,748,GOLD
8761,1,677,DIAMOND
8762,1,634,DIAMOND
8763,0,350,SILVER
8764,1,727,SILVER
8765,1,773,GOLD
8766,1,675,DIAMOND
8767,0,649,PLATINUM
8768,1,552,DIAMOND
8769,0,761,DIAMOND
8770,1,622,PLATINUM
8771,1,615,DIAMOND
8772,0,681,SILVER
8773,1,768,GOLD
8774,1,617,PLATINUM
8775,1,452,GOLD
8776,0,807,DIAMOND
8777,1,567,DIAMOND
8778,1,603,PLATINUM
8779,1,617,GOLD
8780,0,701,SILVER
8781,1,820,PLATINUM
8782,0,438,GOLD
8783,1,600,SILVER
8784,1,782,GOLD
8785,1,638,GOLD
8786,1,850,SILVER
8787,1,741,SILVER
8788,0,689,PLATINUM
8789,1,743,DIAMOND
8790,0,493,PLATINUM
8791,0,416,DIAMOND
8792,1,725,SILVER
8793,1,497,DIAMOND
8794,1,537,GOLD
8795,1,706,DIAMOND
8796,1,651,PLATINUM
8797,0,720,GOLD
8798,0,797,DIAMOND
8799,1,543,PLATINUM
8800,1,454,PLATINUM
8801,1,691,DIAMOND
8802,1,510,SILVER
8803,1,792,DIAMOND
8804,1,721,SILVER
8805,0,765,DIAMOND
8806,1,850,DIAMOND
8807,1,681,SILVER
8808,0,586,PLATINUM
8809,1,753,PLATINUM
8810,0,593,GOLD
8811,1,674,DIAMOND
8812,1,610,GOLD
8813,0,652,PLATINUM
8814,1,850,DIAMOND
8815,1,740,SILVER
8816,0,637,GOLD
8817,1,685,GOLD
8818,0,558,DIAMOND
8819,1,677,PLATINUM
8820,0,592,PLATINUM
8821,0,652,GOLD
8822,1,662,PLATINUM
8823,1,543,GOLD
8824,0,675,PLATINUM
8825,1,643,PLATINUM
8826,1,611,SILVER
8827,0,412,SILVER
8828,1,638,DIAMOND
8829,1,824,PLATINUM
8830,0,683,GOLD
8831,1,562,DIAMOND
8832,1,599,GOLD
8833,1,753,GOLD
8834,1,594,SILVER
8835,1,657,DIAMOND
8836,1,716,DIAMOND
8837,1,850,DIAMOND
8838,1,664,PLATINUM
8839,1,558,SILVER
8840,1,606,SILVER
8841,1,776,GOLD
8842,1,557,DIAMOND
8843,0,614,SILVER
8844,0,620,GOLD
8845,1,695,PLATINUM
8846,1,729,PLATINUM
8847,1,571,SILVER
8848,1,457,DIAMOND
8849,1,559,GOLD
8850,1,664,DIAMOND
8851,1,500,DIAMOND
8852,1,782,GOLD
8853,1,708,DIAMOND
8854,1,681,DIAMOND
8855,1,674,SILVER
8856,0,697,DIAMOND
8857,1,774,GOLD
8858,0,624,GOLD
8859,0,747,PLATINUM
8860,1,715,DIAMOND
8861,1,808,GOLD
8862,0,678,DIAMOND
8863,1,813,GOLD
8864,1,687,GOLD
8865,1,832,PLATINUM
8866,1,668,DIAMOND
8867,1,526,PLATINUM
8868,1,457,SILVER
8869,1,649,SILVER
8870,0,669,PLATINUM
8871,1,668,PLATINUM
8872,1,466,PLATINUM
8873,1,685,DIAMOND
8874,0,610,DIAMOND
8875,1,582,PLATINUM
8876,1,702,PLATINUM
8877,1,556,SILVER
8878,0,812,GOLD
8879,1,645,GOLD
8880,1,809,PLATINUM
8881,1,560,DIAMOND
8882,1,744,PLATINUM
8883,1,731,SILVER
8884,1,471,PLATINUM
8885,0,686,PLATINUM
8886,1,668,GOLD
8887,0,575,GOLD
8888,0,435,PLATINUM
8889,1,743,PLATINUM
8890,1,580,GOLD
8891,1,599,SILVER
8892,0,534,PLATINUM
8893,1,680,GOLD
8894,1,631,DIAMOND
8895,1,485,GOLD
8896,1,699,DIAMOND
8897,1,712,PLATINUM
8898,1,603,PLATINUM
8899,1,850,PLATINUM
8900,1,584,SILVER
8901,1,604,DIAMOND
8902,1,586,DIAMOND
8903,1,467,SILVER
8904,1,520,DIAMOND
8905,1,683,PLATINUM
8906,0,557,SILVER
8907,0,613,DIAMOND
8908,0,786,SILVER
8909,1,593,SILVER
8910,1,670,DIAMOND
8911,0,657,PLATINUM
8912,1,718,GOLD
8913,1,623,PLATINUM
8914,1,496,DIAMOND
8915,1,429,GOLD
8916,1,606,DIAMOND
8917,1,499,PLATINUM
8918,1,642,SILVER
8919,1,641,SILVER
8920,1,673,DIAMOND
8921,1,570,DIAMOND
8922,1,472,SILVER
8923,1,550,SILVER
8924,0,625,PLATINUM
8925,1,516,GOLD
8926,1,682,DIAMOND
8927,1,620,SILVER
8928,1,626,DIAMOND
8929,0,623,SILVER
8930,1,569,GOLD
8931,1,724,PLATINUM
8932,0,678,GOLD
8933,1,713,PLATINUM
8934,0,631,SILVER
8935,1,846,SILVER
8936,0,660,DIAMOND
8937,0,567,PLATINUM
8938,1,731,SILVER
8939,1,693,SILVER
8940,1,772,SILVER
8941,1,657,GOLD
8942,0,774,SILVER
8943,1,667,SILVER
8944,0,516,DIAMOND
8945,1,551,PLATINUM
8946,1,542,DIAMOND
8947,0,623,SILVER
8948,0,701,SILVER
8949,1,583,SILVER
8950,1,731,GOLD
8951,1,461,GOLD
8952,1,702,GOLD
8953,1,565,GOLD
8954,0,711,PLATINUM
8955,1,664,SILVER
8956,0,518,PLATINUM
8957,0,728,DIAMOND
8958,1,585,SILVER
8959,0,573,SILVER
8960,1,568,GOLD
8961,1,602,DIAMOND
8962,1,603,DIAMOND
8963,0,687,SILVER
8964,0,741,PLATINUM
8965,1,469,PLATINUM
8966,1,477,DIAMOND
8967,0,737,DIAMOND
8968,1,835,SILVER
8969,1,717,DIAMOND
8970,0,562,GOLD
8971,1,758,GOLD
8972,0,408,GOLD
8973,1,650,SILVER
8974,1,582,GOLD
8975,1,706,SILVER
8976,1,567,DIAMOND
8977,1,720,PLATINUM
8978,1,631,PLATINUM
8979,1,623,DIAMOND
8980,1,514,DIAMOND
8981,1,650,PLATINUM
8982,1,673,SILVER
8983,0,504,SILVER
8984,1,723,SILVER
8985,1,645,GOLD
8986,1,664,PLATINUM
8987,1,760,GOLD
8988,0,766,SILVER
8989,0,634,GOLD
8990,1,640,DIAMOND
8991,1,784,DIAMOND
8992,1,547,PLATINUM
8993,0,608,DIAMOND
8994,1,547,GOLD
8995,1,612,GOLD
8996,0,573,PLATINUM
8997,1,615,SILVER
8998,1,710,DIAMOND
8999,1,674,DIAMOND
9000,1,702,SILVER
9001,1,616,PLATINUM
9002,1,688,GOLD
9003,1,605,SILVER
9004,0,676,GOLD
9005,1,708,DIAMOND
9006,1,745,DIAMOND
9007,1,661,GOLD
9008,1,726,GOLD
9009,0,475,GOLD
9010,0,751,SILVER
9011,0,645,SILVER
9012,0,775,GOLD
9013,1,540,GOLD
9014,0,591,DIAMOND
9015,0,596,GOLD
9016,0,573,GOLD
9017,1,577,GOLD
9018,0,830,DIAMOND
9019,1,663,PLATINUM
9020,1,421,GOLD
9021,1,718,DIAMOND
9022,1,655,PLATINUM
9023,0,712,PLATINUM
9024,1,663,PLATINUM
9025,0,640,PLATINUM
9026,1,577,GOLD
9027,0,546,PLATINUM
9028,0,802,GOLD
9029,1,590,SILVER
9030,1,594,SILVER
9031,0,577,SILVER
9032,1,541,PLATINUM
9033,0,781,PLATINUM
9034,1,806,GOLD
9035,1,723,PLATINUM
9036,1,535,DIAMOND
9037,0,768,DIAMOND
9038,1,653,PLATINUM
9039,0,803,PLATINUM
9040,1,545,DIAMOND
9041,1,581,SILVER
9042,1,513,PLATINUM
9043,0,731,DIAMOND
9044,0,727,GOLD
9045,0,560,SILVER
9046,1,766,SILVER
9047,0,630,DIAMOND
9048,1,652,GOLD
9049,1,729,SILVER
9050,1,629,SILVER
9051,0,667,PLATINUM
9052,1,671,GOLD
9053,1,768,PLATINUM
9054,1,732,SILVER
9055,0,546,DIAMOND
9056,1,630,SILVER
9057,0,765,GOLD
9058,1,704,SILVER
9059,1,470,DIAMOND
9060,0,688,SILVER
9061,0,685,PLATINUM
9062,1,567,DIAMOND
9063,1,720,SILVER
9064,1,609,PLATINUM
9065,1,521,GOLD
9066,1,556,GOLD
9067,1,662,GOLD
9068,1,704,PLATINUM
9069,1,750,GOLD
9070,1,619,DIAMOND
9071,1,468,PLATINUM
9072,1,435,GOLD
9073,0,529,GOLD
9074,1,702,GOLD
9075,1,608,GOLD
9076,1,576,SILVER
9077,0,666,SILVER
9078,1,730,GOLD
9079,1,647,SILVER
9080,0,516,PLATINUM
9081,1,711,SILVER
9082,0,736,PLATINUM
9083,1,768,GOLD
9084,1,427,SILVER
9085,1,686,PLATINUM
9086,0,690,PLATINUM
9087,1,647,DIAMOND
9088,1,714,PLATINUM
9089,1,736,GOLD
9090,1,608,GOLD
9091,1,809,DIAMOND
9092,1,745,DIAMOND
9093,0,781,SILVER
9094,1,527,GOLD
9095,1,595,PLATINUM
9096,0,850,SILVER
9097,1,569,GOLD
9098,1,728,DIAMOND
9099,1,473,PLATINUM
9100,1,738,GOLD
9101,1,659,GOLD
9102,1,597,DIAMOND
9103,0,445,PLATINUM
9104,1,671,DIAMOND
9105,1,656,SILVER
9106,0,658,GOLD
9107,1,698,PLATINUM
9108,0,655,PLATINUM
9109,1,772,DIAMOND
9110,0,681,PLATINUM
9111,1,688,SILVER
9112,1,633,DIAMOND
9113,1,735,SILVER
9114,1,521,PLATINUM
9115,1,541,PLATINUM
9116,0,612,DIAMOND
9117,1,562,GOLD
9118,0,703,PLATINUM
9119,1,710,SILVER
9120,1,731,SILVER
9121,0,703,DIAMOND
9122,1,618,GOLD
9123,1,689,SILVER
9124,0,718,SILVER
9125,0,608,SILVER
9126,0,749,PLATINUM
9127,0,753,DIAMOND
9128,0,630,PLATINUM
9129,1,693,GOLD
9130,0,838,GOLD
9131,1,756,DIAMOND
9132,1,775,GOLD
9133,1,635,DIAMOND
9134,1,705,PLATINUM
9135,1,481,GOLD
9136,1,727,SILVER
9137,1,595,GOLD
9138,1,535,DIAMOND
9139,0,578,GOLD
9140,1,597,GOLD
9141,0,449,GOLD
9142,1,850,PLATINUM
9143,1,494,DIAMOND
9144,0,676,GOLD
9145,1,818,DIAMOND
9146,0,712,SILVER
9147,1,672,GOLD
9148,0,636,PLATINUM
9149,0,698,DIAMOND
9150,1,597,SILVER
9151,1,717,SILVER
9152,1,614,DIAMOND
9153,1,708,SILVER
9154,1,507,GOLD
9155,1,581,PLATINUM
9156,1,579,PLATINUM
9157,1,504,GOLD
9158,0,737,GOLD
9159,1,540,SILVER
9160,0,609,GOLD
9161,1,778,DIAMOND
9162,0,621,DIAMOND
9163,1,665,PLATINUM
9164,1,608,SILVER
9165,1,680,DIAMOND
9166,1,663,GOLD
9167,1,627,SILVER
9168,1,607,GOLD
9169,0,681,DIAMOND
9170,0,766,PLATINUM
9171,0,694,DIAMOND
9172,0,411,PLATINUM
9173,1,742,SILVER
9174,0,673,SILVER
9175,1,529,SILVER
9176,1,519,PLATINUM
9177,1,573,DIAMOND
9178,1,453,GOLD
9179,1,798,GOLD
9180,0,693,DIAMOND
9181,1,637,GOLD
9182,0,672,SILVER
9183,1,597,PLATINUM
9184,1,543,SILVER
9185,1,695,GOLD
9186,1,584,GOLD
9187,0,652,PLATINUM
9188,1,601,SILVER
9189,1,628,DIAMOND
9190,1,607,GOLD
9191,1,646,DIAMOND
9192,1,572,DIAMOND
9193,1,801,GOLD
9194,1,597,DIAMOND
9195,0,613,DIAMOND
9196,0,529,GOLD
9197,1,794,DIAMOND
9198,1,557,GOLD
9199,1,499,PLATINUM
9200,1,544,SILVER
9201,0,739,SILVER
9202,1,458,DIAMOND
9203,1,528,PLATINUM
9204,0,773,SILVER
9205,1,646,DIAMOND
9206,1,564,GOLD
9207,0,624,SILVER
9208,1,682,PLATINUM
9209,1,726,SILVER
9210,1,560,DIAMOND
9211,1,382,GOLD
9212,1,457,DIAMOND
9213,1,673,PLATINUM
9214,0,584,GOLD
9215,1,629,DIAMOND
9216,1,584,DIAMOND
9217,1,724,DIAMOND
9218,1,644,GOLD
9219,1,676,GOLD
9220,1,499,PLATINUM
9221,1,598,DIAMOND
9222,1,655,GOLD
9223,1,559,PLATINUM
9224,1,543,SILVER
9225,0,679,PLATINUM
9226,1,594,DIAMOND
9227,1,586,PLATINUM
9228,1,776,DIAMOND
9229,1,699,GOLD
9230,1,847,GOLD
9231,1,582,GOLD
9232,1,648,PLATINUM
9233,1,618,DIAMOND
9234,0,543,PLATINUM
9235,1,642,GOLD
9236,1,462,SILVER
9237,1,640,DIAMOND
9238,1,740,PLATINUM
9239,1,773,GOLD
9240,1,583,SILVER
9241,0,589,DIAMOND
9242,0,509,GOLD
9243,1,612,GOLD
9244,1,505,PLATINUM
9245,1,546,PLATINUM
9246,1,681,SILVER
9247,1,762,GOLD
9248,1,786,DIAMOND
9249,1,629,DIAMOND
9250,0,787,GOLD
9251,0,713,GOLD
9252,1,541,DIAMOND
9253,0,451,PLATINUM
9254,1,644,SILVER
9255,1,686,DIAMOND
9256,1,847,PLATINUM
9257,1,765,PLATINUM
9258,1,678,DIAMOND
9259,1,539,DIAMOND
9260,1,800,PLATINUM
9261,0,799,PLATINUM
9262,1,629,GOLD
9263,0,734,SILVER
9264,1,542,DIAMOND
9265,1,414,DIAMOND
9266,0,675,DIAMOND
9267,1,683,PLATINUM
9268,1,748,PLATINUM
9269,1,596,DIAMOND
9270,1,642,PLATINUM
9271,1,499,DIAMOND
9272,1,649,PLATINUM
9273,1,739,DIAMOND
9274,1,616,DIAMOND
9275,0,560,DIAMOND
9276,1,427,SILVER
9277,1,435,SILVER
9278,1,633,DIAMOND
9279,0,443,SILVER
9280,0,727,GOLD
9281,0,674,DIAMOND
9282,1,661,PLATINUM
9283,1,619,GOLD
9284,1,562,GOLD
9285,0,633,PLATINUM
9286,0,551,DIAMOND
9287,1,720,SILVER
9288,0,688,SILVER
9289,1,635,GOLD
9290,1,561,DIAMOND
9291,1,850,PLATINUM
9292,1,636,SILVER
9293,1,461,GOLD
9294,1,771,GOLD
9295,1,713,SILVER
9296,1,658,DIAMOND
9297,1,586,PLATINUM
9298,0,737,PLATINUM
9299,0,742,DIAMOND
9300,1,824,GOLD
9301,1,701,SILVER
9302,0,623,GOLD
9303,1,744,SILVER
9304,0,698,PLATINUM
9305,0,616,SILVER
9306,1,662,PLATINUM
9307,0,594,DIAMOND
9308,1,685,GOLD
9309,0,742,GOLD
9310,0,678,DIAMOND
9311,1,651,PLATINUM
9312,1,585,PLATINUM
9313,1,579,PLATINUM
9314,0,722,GOLD
9315,1,613,SILVER
9316,1,694,DIAMOND
9317,1,550,SILVER
9318,1,741,DIAMOND
9319,0,668,PLATINUM
9320,1,529,PLATINUM
9321,1,636,SILVER
9322,1,563,GOLD
9323,1,767,DIAMOND
9324,1,644,PLATINUM
9325,1,780,PLATINUM
9326,1,635,PLATINUM
9327,0,641,PLATINUM
9328,1,593,SILVER
9329,1,540,PLATINUM
9330,1,663,SILVER
9331,1,630,DIAMOND
9332,1,605,DIAMOND
9333,1,710,DIAMOND
9334,1,755,PLATINUM
9335,1,641,DIAMOND
9336,1,737,DIAMOND
9337,1,695,GOLD
9338,1,466,GOLD
9339,1,558,DIAMOND
9340,1,665,GOLD
9341,1,737,GOLD
9342,1,654,GOLD
9343,1,619,PLATINUM
9344,1,845,DIAMOND
9345,1,727,DIAMOND
9346,1,582,PLATINUM
9347,1,716,SILVER
9348,1,660,DIAMOND
9349,0,664,PLATINUM
9350,0,801,SILVER
9351,0,615,PLATINUM
9352,1,718,SILVER
9353,1,667,SILVER
9354,1,670,DIAMOND
9355,1,590,SILVER
9356,1,739,PLATINUM
9357,1,373,GOLD
9358,1,418,GOLD
9359,1,837,SILVER
9360,1,645,DIAMOND
9361,0,552,SILVER
9362,1,580,SILVER
9363,1,684,DIAMOND
9364,1,634,SILVER
9365,1,607,PLATINUM
9366,1,802,GOLD
9367,1,736,GOLD
9368,1,629,DIAMOND
9369,1,737,SILVER
9370,1,718,PLATINUM
9371,0,561,GOLD
9372,1,641,GOLD
9373,0,677,PLATINUM
9374,1,641,GOLD
9375,1,658,DIAMOND
9376,1,659,PLATINUM
9377,0,567,DIAMOND
9378,1,584,SILVER
9379,1,709,DIAMOND
9380,1,690,GOLD
9381,0,627,DIAMOND
9382,1,765,PLATINUM
9383,1,645,GOLD
9384,0,716,PLATINUM
9385,0,771,SILVER
9386,1,687,GOLD
9387,1,717,GOLD
9388,0,524,DIAMOND
9389,1,679,PLATINUM
9390,1,538,PLATINUM
9391,1,752,SILVER
9392,1,846,PLATINUM
9393,1,532,PLATINUM
9394,1,670,GOLD
9395,1,597,SILVER
9396,0,627,PLATINUM
9397,1,700,SILVER
9398,0,766,DIAMOND
9399,1,488,PLATINUM
9400,1,694,GOLD
9401,0,639,PLATINUM
9402,0,705,PLATINUM
9403,1,810,SILVER
9404,1,638,DIAMOND
9405,0,595,SILVER
9406,1,575,GOLD
9407,1,850,SILVER
9408,0,419,DIAMOND
9409,1,640,PLATINUM
9410,0,570,SILVER
9411,1,640,PLATINUM
9412,1,689,PLATINUM
9413,0,725,SILVER
9414,1,751,SILVER
9415,1,544,DIAMOND
9416,0,768,SILVER
9417,1,648,SILVER
9418,1,577,PLATINUM
9419,1,639,GOLD
9420,1,686,SILVER
9421,0,657,SILVER
9422,1,613,DIAMOND
9423,1,701,DIAMOND
9424,1,578,GOLD
9425,1,689,SILVER
9426,1,687,GOLD
9427,0,499,SILVER
9428,0,693,SILVER
9429,1,737,DIAMOND
9430,1,651,SILVER
9431,1,753,GOLD
9432,0,523,GOLD
9433,1,458,GOLD
9434,1,643,PLATINUM
9435,0,638,PLATINUM
9436,1,685,SILVER
9437,1,684,DIAMOND
9438,1,670,DIAMOND
9439,0,701,DIAMOND
9440,1,705,SILVER
9441,0,593,PLATINUM
9442,1,651,GOLD
9443,1,741,PLATINUM
9444,1,596,DIAMOND
9445,1,581,SILVER
9446,1,689,GOLD
9447,0,544,SILVER
9448,0,718,PLATINUM
9449,1,583,PLATINUM
9450,1,663,SILVER
9451,1,666,SILVER
9452,1,524,GOLD
9453,1,599,SILVER
9454,1,667,PLATINUM
9455,1,727,SILVER
9456,1,689,PLATINUM
9457,1,639,SILVER
9458,1,678,GOLD
9459,1,523,SILVER
9460,1,650,DIAMOND
9461,1,744,SILVER
9462,0,697,GOLD
9463,1,800,SILVER
9464,0,664,GOLD
9465,1,740,DIAMOND
9466,1,835,PLATINUM
9467,1,559,DIAMOND
9468,1,676,GOLD
9469,1,613,SILVER
9470,1,713,GOLD
9471,1,751,DIAMOND
9472,1,523,PLATINUM
9473,1,775,PLATINUM
9474,0,608,DIAMOND
9475,1,673,PLATINUM
9476,1,616,GOLD
9477,1,650,DIAMOND
9478,0,655,DIAMOND
9479,1,782,DIAMOND
9480,0,781,PLATINUM
9481,1,593,DIAMOND
9482,1,505,PLATINUM
9483,1,707,PLATINUM
9484,0,692,SILVER
9485,0,813,DIAMOND
9486,1,850,GOLD
9487,1,753,SILVER
9488,1,850,SILVER
9489,1,671,PLATINUM
9490,1,791,SILVER
9491,1,624,PLATINUM
9492,1,649,PLATINUM
9493,1,732,DIAMOND
9494,1,664,SILVER
9495,0,789,PLATINUM
9496,1,680,PLATINUM
9497,1,701,GOLD
9498,0,684,DIAMOND
9499,1,586,SILVER
9500,1,522,SILVER
9501,1,739,GOLD
9502,1,835,GOLD
9503,1,790,SILVER
9504,0,671,DIAMOND
9505,1,560,DIAMOND
9506,1,651,SILVER
9507,0,682,PLATINUM
9508,1,808,GOLD
9509,1,644,GOLD
9510,1,688,PLATINUM
9511,0,617,GOLD
9512,1,738,GOLD
9513,1,663,GOLD
9514,0,515,SILVER
9515,1,845,SILVER
9516,1,639,PLATINUM
9517,1,557,DIAMOND
9518,1,543,GOLD
9519,1,585,PLATINUM
9520,1,610,SILVER
9521,1,727,DIAMOND
9522,1,540,GOLD
9523,1,418,DIAMOND
9524,1,660,PLATINUM
9525,1,850,GOLD
9526,1,618,PLATINUM
9527,0,642,GOLD
9528,1,850,PLATINUM
9529,1,739,PLATINUM
9530,1,508,PLATINUM
9531,0,667,PLATINUM
9532,1,741,PLATINUM
9533,1,592,GOLD
9534,1,651,PLATINUM
9535,1,773,PLATINUM
9536,1,850,DIAMOND
9537,1,550,PLATINUM
9538,1,783,GOLD
9539,1,777,DIAMOND
9540,1,659,DIAMOND
9541,1,727,DIAMOND
9542,1,603,GOLD
9543,1,644,DIAMOND
9544,0,647,PLATINUM
9545,1,648,PLATINUM
9546,1,721,PLATINUM
9547,1,524,PLATINUM
9548,1,626,SILVER
9549,1,569,PLATINUM
9550,1,578,PLATINUM
9551,1,769,PLATINUM
9552,1,694,PLATINUM
9553,1,664,PLATINUM
9554,1,646,SILVER
9555,1,779,DIAMOND
9556,1,782,GOLD
9557,0,769,SILVER
9558,1,655,PLATINUM
9559,1,623,DIAMOND
9560,1,705,GOLD
9561,1,686,DIAMOND
9562,1,678,GOLD
9563,1,738,SILVER
9564,0,703,SILVER
9565,0,554,GOLD
9566,1,582,SILVER
9567,1,644,PLATINUM
9568,1,724,GOLD
9569,0,593,DIAMOND
9570,1,710,PLATINUM
9571,1,631,SILVER
9572,1,739,PLATINUM
9573,0,644,GOLD
9574,1,652,PLATINUM
9575,1,554,GOLD
9576,0,483,PLATINUM
9577,1,669,SILVER
9578,1,841,PLATINUM
9579,0,662,GOLD
9580,1,821,PLATINUM
9581,1,783,GOLD
9582,1,850,GOLD
9583,1,559,PLATINUM
9584,1,602,GOLD
9585,1,563,DIAMOND
9586,1,695,PLATINUM
9587,0,546,GOLD
9588,1,719,DIAMOND
9589,1,539,PLATINUM
9590,1,632,PLATINUM
9591,1,772,GOLD
9592,1,708,DIAMOND
9593,0,668,DIAMOND
9594,0,738,DIAMOND
9595,1,785,DIAMOND
9596,1,597,GOLD
9597,1,531,PLATINUM
9598,1,509,PLATINUM
9599,0,508,SILVER
9600,0,749,GOLD
9601,0,621,SILVER
9602,1,659,GOLD
9603,0,634,SILVER
9604,0,675,GOLD
9605,1,770,DIAMOND
9606,0,736,PLATINUM
9607,0,524,GOLD
9608,1,674,GOLD
9609,1,700,DIAMOND
9610,1,741,SILVER
9611,0,455,PLATINUM
9612,1,608,SILVER
9613,1,776,DIAMOND
9614,0,635,DIAMOND
9615,0,746,PLATINUM
9616,1,692,SILVER
9617,0,683,GOLD
9618,1,591,DIAMOND
9619,1,581,PLATINUM
9620,1,684,SILVER
9621,0,561,SILVER
9622,0,718,DIAMOND
9623,1,590,GOLD
9624,1,573,DIAMOND
9625,1,350,DIAMOND
9626,1,504,GOLD
9627,0,813,PLATINUM
9628,1,641,DIAMOND
9629,1,662,SILVER
9630,0,497,DIAMOND
9631,1,716,DIAMOND
9632,1,526,GOLD
9633,1,760,SILVER
9634,1,669,GOLD
9635,1,655,SILVER
9636,0,547,DIAMOND
9637,1,648,GOLD
9638,1,790,DIAMOND
9639,0,744,GOLD
9640,1,761,SILVER
9641,1,750,DIAMOND
9642,1,680,PLATINUM
9643,1,704,GOLD
9644,1,521,GOLD
9645,1,452,PLATINUM
9646,0,695,GOLD
9647,1,850,SILVER
9648,0,625,SILVER
9649,0,608,SILVER
9650,1,715,DIAMOND
9651,1,834,PLATINUM
9652,1,469,PLATINUM
9653,1,480,GOLD
9654,1,527,PLATINUM
9655,0,834,GOLD
9656,1,583,GOLD
9657,0,696,PLATINUM
9658,1,606,PLATINUM
9659,1,713,PLATINUM
9660,1,821,SILVER
9661,1,550,GOLD
9662,0,675,DIAMOND
